ClassificationName,PointsEarned,PointsAvailable,ClassID,DateTaught,StudentID
NUTR,1.0,1.0,632,2022,533
PHARM,1.0,2.0,632,2022,533
PHYSIO,33.75,37.0,632,2022,533
RADIOLOGY,1.75,2.0,632,2022,533
Renal,1.0,1.0,632,2022,533
CASE,5.0,7.0,633,2023,533
HISTO,1.0,1.0,633,2023,533
ANAT,1.0,1.0,634,2023,533
CASE,13.0,16.0,634,2023,533
ETHICS,1.0,2.0,634,2023,533
Functions & Processes,0.0,1.0,634,2023,533
HISTO,1.0,1.0,634,2023,533
IMMUNO,2.0,3.0,634,2023,533
Inflammation,2.0,3.0,634,2023,533
MICRO,1.0,2.0,634,2023,533
ORTHO,2.0,2.0,634,2023,533
Pain,2.0,2.0,634,2023,533
PATH,2.0,3.0,634,2023,533
Sports Med,3.0,3.0,634,2023,533
CASE,6.0,9.0,635,2023,533
End of Life,1.0,1.0,635,2023,533
IMMUNO,7.0,8.0,636,2023,533
Virology,1.0,1.0,636,2023,533
BIOCHEM,1.0,1.0,637,2023,533
CASE,2.0,2.0,637,2023,533
EBM,2.0,2.0,637,2023,533
MICRO,3.0,3.0,637,2023,533
PATH,8.0,15.0,637,2023,533
PHARM,1.0,1.0,637,2023,533
Anti-hypertensive,2.0,2.0,639,2023,533
CARDIO,2.0,2.0,639,2023,533
Cardiovascular,2.0,3.0,639,2023,533
Neoplasm,2.0,2.0,639,2023,533
PATH,7.0,7.0,639,2023,533
PHARM,9.0,13.0,639,2023,533
PHYSIO,2.0,3.0,639,2023,533
Renal,7.0,7.0,639,2023,533
ANAT,0.0,6.0,631,2022,445
Anemia,2.0,2.0,631,2022,445
BIOCHEM,11.0,18.0,631,2022,445
BODY and HLTH SYS,25.0,32.0,631,2022,445
CASE,3.0,4.0,631,2022,445
CELL BIO,23.5,37.0,631,2022,445
CELLS and TISS,41.5,65.0,631,2022,445
DEV,7.0,8.0,631,2022,445
Diagnosis,1.0,1.0,631,2022,445
Diversity,1.0,1.0,631,2022,445
ETHICS,3.0,5.0,631,2022,445
GEN,17.0,24.0,631,2022,445
HB,2.0,2.0,631,2022,445
HEME,2.0,2.0,631,2022,445
HISTO,9.0,13.0,631,2022,445
MOL BIOL,5.0,6.0,631,2022,445
MOLEC and COMP,52.0,71.0,631,2022,445
Nerve,3.0,4.0,631,2022,445
NUTR,2.0,2.0,631,2022,445
PATH,5.0,6.0,631,2022,445
PHARM,16.0,22.0,631,2022,445
Toolkit,1.0,1.0,631,2022,445
ANAT,6.75,11.0,632,2022,445
BIOCHEM,11.0,15.0,632,2022,445
Biostats,3.0,7.0,632,2022,445
CARDIO,77.42,130.0,632,2022,445
CASE,5.0,5.0,632,2022,445
ETHICS,0.0,1.0,632,2022,445
HISTO,24.67,31.0,632,2022,445
NUTR,1.0,1.0,632,2022,445
PHARM,0.0,2.0,632,2022,445
PHYSIO,26.17,37.0,632,2022,445
RADIOLOGY,0.75,2.0,632,2022,445
Renal,0.0,1.0,632,2022,445
CASE,6.0,7.0,633,2023,445
HISTO,0.0,1.0,633,2023,445
ANAT,1.0,1.0,634,2023,445
CASE,15.0,16.0,634,2023,445
ETHICS,1.0,2.0,634,2023,445
Functions & Processes,0.0,1.0,634,2023,445
HISTO,0.0,1.0,634,2023,445
IMMUNO,1.0,3.0,634,2023,445
Inflammation,2.0,3.0,634,2023,445
MICRO,1.0,2.0,634,2023,445
ORTHO,0.0,2.0,634,2023,445
Pain,1.67,2.0,634,2023,445
PATH,2.0,3.0,634,2023,445
Sports Med,3.0,3.0,634,2023,445
CASE,5.0,9.0,635,2023,445
End of Life,1.0,1.0,635,2023,445
IMMUNO,5.0,8.0,636,2023,445
Virology,1.0,1.0,636,2023,445
BIOCHEM,1.0,1.0,637,2023,445
CASE,0.0,2.0,637,2023,445
EBM,2.0,2.0,637,2023,445
MICRO,3.0,3.0,637,2023,445
PATH,3.0,15.0,637,2023,445
PHARM,0.0,1.0,637,2023,445
Anti-hypertensive,1.0,2.0,639,2023,445
CARDIO,1.0,2.0,639,2023,445
Cardiovascular,3.0,3.0,639,2023,445
Neoplasm,0.0,2.0,639,2023,445
PATH,2.0,7.0,639,2023,445
PHARM,10.0,13.0,639,2023,445
PHYSIO,2.0,3.0,639,2023,445
Renal,4.0,7.0,639,2023,445
ANAT,4.5,6.0,631,2022,154
Anemia,2.0,2.0,631,2022,154
BIOCHEM,17.0,18.0,631,2022,154
BODY and HLTH SYS,26.0,32.0,631,2022,154
CASE,3.0,4.0,631,2022,154
CELL BIO,30.0,37.0,631,2022,154
CELLS and TISS,51.5,65.0,631,2022,154
DEV,8.0,8.0,631,2022,154
Diagnosis,1.0,1.0,631,2022,154
Diversity,1.0,1.0,631,2022,154
ETHICS,4.0,5.0,631,2022,154
GEN,13.0,24.0,631,2022,154
HB,2.0,2.0,631,2022,154
HEME,2.0,2.0,631,2022,154
HISTO,11.0,13.0,631,2022,154
MOL BIOL,4.0,6.0,631,2022,154
MOLEC and COMP,54.0,71.0,631,2022,154
Nerve,3.0,4.0,631,2022,154
NUTR,2.0,2.0,631,2022,154
PATH,3.0,6.0,631,2022,154
PHARM,17.0,22.0,631,2022,154
Toolkit,1.0,1.0,631,2022,154
ANAT,10.75,11.0,632,2022,154
BIOCHEM,8.0,15.0,632,2022,154
Biostats,3.0,7.0,632,2022,154
CARDIO,95.08,130.0,632,2022,154
CASE,3.0,5.0,632,2022,154
ETHICS,1.0,1.0,632,2022,154
HISTO,15.67,31.0,632,2022,154
NUTR,0.0,1.0,632,2022,154
PHARM,1.0,2.0,632,2022,154
PHYSIO,22.0,37.0,632,2022,154
RADIOLOGY,1.75,2.0,632,2022,154
Renal,0.0,1.0,632,2022,154
CASE,6.0,7.0,633,2023,154
HISTO,0.0,1.0,633,2023,154
ANAT,1.0,1.0,634,2023,154
CASE,14.0,16.0,634,2023,154
ETHICS,2.0,2.0,634,2023,154
Functions & Processes,0.0,1.0,634,2023,154
HISTO,1.0,1.0,634,2023,154
IMMUNO,3.0,3.0,634,2023,154
Inflammation,2.0,3.0,634,2023,154
MICRO,2.0,2.0,634,2023,154
ORTHO,2.0,2.0,634,2023,154
Pain,2.0,2.0,634,2023,154
PATH,2.0,3.0,634,2023,154
Sports Med,3.0,3.0,634,2023,154
CASE,6.0,9.0,635,2023,154
End of Life,1.0,1.0,635,2023,154
IMMUNO,6.0,8.0,636,2023,154
Virology,1.0,1.0,636,2023,154
BIOCHEM,1.0,1.0,637,2023,154
CASE,2.0,2.0,637,2023,154
EBM,2.0,2.0,637,2023,154
MICRO,3.0,3.0,637,2023,154
PATH,5.0,15.0,637,2023,154
PHARM,1.0,1.0,637,2023,154
Anti-hypertensive,2.0,2.0,639,2023,154
CARDIO,0.0,2.0,639,2023,154
Cardiovascular,2.0,3.0,639,2023,154
Neoplasm,1.0,2.0,639,2023,154
PATH,6.0,7.0,639,2023,154
PHARM,8.0,13.0,639,2023,154
PHYSIO,2.0,3.0,639,2023,154
Renal,6.0,7.0,639,2023,154
ANAT,3.0,6.0,631,2022,906
Anemia,2.0,2.0,631,2022,906
BIOCHEM,9.0,18.0,631,2022,906
BODY and HLTH SYS,27.0,32.0,631,2022,906
CASE,3.0,4.0,631,2022,906
CELL BIO,22.5,37.0,631,2022,906
CELLS and TISS,40.5,65.0,631,2022,906
DEV,3.0,8.0,631,2022,906
Diagnosis,1.0,1.0,631,2022,906
Diversity,1.0,1.0,631,2022,906
ETHICS,5.0,5.0,631,2022,906
GEN,20.0,24.0,631,2022,906
HB,2.0,2.0,631,2022,906
HEME,2.0,2.0,631,2022,906
HISTO,8.0,13.0,631,2022,906
MOL BIOL,4.0,6.0,631,2022,906
MOLEC and COMP,51.75,71.0,631,2022,906
Nerve,3.0,4.0,631,2022,906
NUTR,1.0,2.0,631,2022,906
PATH,4.0,6.0,631,2022,906
PHARM,17.0,22.0,631,2022,906
Toolkit,1.0,1.0,631,2022,906
ANAT,9.0,11.0,632,2022,906
BIOCHEM,12.0,15.0,632,2022,906
Biostats,5.0,7.0,632,2022,906
CARDIO,96.92,130.0,632,2022,906
CASE,2.0,5.0,632,2022,906
ETHICS,0.0,1.0,632,2022,906
HISTO,21.67,31.0,632,2022,906
NUTR,1.0,1.0,632,2022,906
PHARM,0.0,2.0,632,2022,906
PHYSIO,27.17,37.0,632,2022,906
RADIOLOGY,2.0,2.0,632,2022,906
Renal,1.0,1.0,632,2022,906
CASE,6.0,7.0,633,2023,906
HISTO,0.0,1.0,633,2023,906
ANAT,1.0,1.0,634,2023,906
CASE,16.0,16.0,634,2023,906
ETHICS,2.0,2.0,634,2023,906
Functions & Processes,0.0,1.0,634,2023,906
HISTO,0.0,1.0,634,2023,906
IMMUNO,3.0,3.0,634,2023,906
Inflammation,1.0,3.0,634,2023,906
MICRO,2.0,2.0,634,2023,906
ORTHO,1.0,2.0,634,2023,906
Pain,2.0,2.0,634,2023,906
PATH,1.0,3.0,634,2023,906
Sports Med,3.0,3.0,634,2023,906
CASE,7.0,9.0,635,2023,906
End of Life,1.0,1.0,635,2023,906
IMMUNO,5.0,8.0,636,2023,906
Virology,1.0,1.0,636,2023,906
BIOCHEM,1.0,1.0,637,2023,906
CASE,1.0,2.0,637,2023,906
EBM,2.0,2.0,637,2023,906
MICRO,3.0,3.0,637,2023,906
PATH,4.0,15.0,637,2023,906
PHARM,0.0,1.0,637,2023,906
Anti-hypertensive,2.0,2.0,639,2023,906
CARDIO,0.0,2.0,639,2023,906
Cardiovascular,1.0,3.0,639,2023,906
Neoplasm,1.0,2.0,639,2023,906
PATH,5.0,7.0,639,2023,906
PHARM,7.0,13.0,639,2023,906
PHYSIO,2.0,3.0,639,2023,906
Renal,6.0,7.0,639,2023,906
ANAT,2.5,6.0,631,2022,432
Anemia,2.0,2.0,631,2022,432
BIOCHEM,16.0,18.0,631,2022,432
BODY and HLTH SYS,26.0,32.0,631,2022,432
CASE,3.0,4.0,631,2022,432
CELL BIO,28.5,37.0,631,2022,432
CELLS and TISS,52.0,65.0,631,2022,432
DEV,8.0,8.0,631,2022,432
Diagnosis,1.0,1.0,631,2022,432
Diversity,1.0,1.0,631,2022,432
ETHICS,4.0,5.0,631,2022,432
GEN,15.0,24.0,631,2022,432
HB,2.0,2.0,631,2022,432
HEME,2.0,2.0,631,2022,432
HISTO,13.0,13.0,631,2022,432
MOL BIOL,4.0,6.0,631,2022,432
MOLEC and COMP,53.0,71.0,631,2022,432
Nerve,4.0,4.0,631,2022,432
NUTR,1.0,2.0,631,2022,432
PATH,5.0,6.0,631,2022,432
PHARM,17.0,22.0,631,2022,432
Toolkit,1.0,1.0,631,2022,432
ANAT,9.75,11.0,632,2022,432
BIOCHEM,14.0,15.0,632,2022,432
Biostats,5.0,7.0,632,2022,432
CARDIO,104.42,130.0,632,2022,432
CASE,4.0,5.0,632,2022,432
ETHICS,0.0,1.0,632,2022,432
HISTO,27.17,31.0,632,2022,432
NUTR,1.0,1.0,632,2022,432
PHARM,2.0,2.0,632,2022,432
PHYSIO,29.0,37.0,632,2022,432
RADIOLOGY,1.75,2.0,632,2022,432
Renal,0.0,1.0,632,2022,432
CASE,6.0,6.0,633,2023,432
HISTO,,,633,2023,432
ANAT,0.0,1.0,634,2023,432
CASE,12.0,16.0,634,2023,432
ETHICS,1.0,2.0,634,2023,432
Functions & Processes,1.0,1.0,634,2023,432
HISTO,1.0,1.0,634,2023,432
IMMUNO,3.0,3.0,634,2023,432
Inflammation,2.0,3.0,634,2023,432
MICRO,2.0,2.0,634,2023,432
ORTHO,1.0,2.0,634,2023,432
Pain,0.67,2.0,634,2023,432
PATH,2.0,3.0,634,2023,432
Sports Med,3.0,3.0,634,2023,432
CASE,7.0,9.0,635,2023,432
End of Life,1.0,1.0,635,2023,432
IMMUNO,5.0,8.0,636,2023,432
Virology,1.0,1.0,636,2023,432
BIOCHEM,0.0,1.0,637,2023,432
CASE,1.0,2.0,637,2023,432
EBM,0.0,2.0,637,2023,432
MICRO,3.0,3.0,637,2023,432
PATH,3.0,15.0,637,2023,432
PHARM,0.0,1.0,637,2023,432
Anti-hypertensive,2.0,2.0,639,2023,432
CARDIO,1.0,2.0,639,2023,432
Cardiovascular,3.0,3.0,639,2023,432
Neoplasm,1.0,2.0,639,2023,432
PATH,4.0,7.0,639,2023,432
PHARM,11.0,13.0,639,2023,432
PHYSIO,2.0,3.0,639,2023,432
Renal,5.0,7.0,639,2023,432
ANAT,3.5,6.0,631,2022,310
Anemia,2.0,2.0,631,2022,310
BIOCHEM,13.25,18.0,631,2022,310
BODY and HLTH SYS,23.0,32.0,631,2022,310
CASE,3.0,4.0,631,2022,310
CELL BIO,25.5,37.0,631,2022,310
CELLS and TISS,40.0,65.0,631,2022,310
DEV,3.0,8.0,631,2022,310
Diagnosis,1.0,1.0,631,2022,310
Diversity,1.0,1.0,631,2022,310
ETHICS,4.0,5.0,631,2022,310
GEN,22.0,24.0,631,2022,310
HB,2.0,2.0,631,2022,310
HEME,2.0,2.0,631,2022,310
HISTO,7.0,13.0,631,2022,310
MOL BIOL,6.0,6.0,631,2022,310
MOLEC and COMP,61.0,71.0,631,2022,310
Nerve,0.0,4.0,631,2022,310
NUTR,1.0,2.0,631,2022,310
PATH,4.0,6.0,631,2022,310
PHARM,17.0,22.0,631,2022,310
Toolkit,1.0,1.0,631,2022,310
ANAT,3.75,11.0,632,2022,310
BIOCHEM,13.0,15.0,632,2022,310
Biostats,5.0,7.0,632,2022,310
CARDIO,74.92,130.0,632,2022,310
CASE,2.0,5.0,632,2022,310
ETHICS,0.0,1.0,632,2022,310
HISTO,17.17,31.0,632,2022,310
NUTR,0.0,1.0,632,2022,310
PHARM,0.0,2.0,632,2022,310
PHYSIO,26.42,37.0,632,2022,310
RADIOLOGY,1.75,2.0,632,2022,310
Renal,1.0,1.0,632,2022,310
CASE,7.0,7.0,633,2023,310
HISTO,0.0,1.0,633,2023,310
ANAT,1.0,1.0,634,2023,310
CASE,14.0,16.0,634,2023,310
ETHICS,2.0,2.0,634,2023,310
Functions & Processes,0.0,1.0,634,2023,310
HISTO,0.0,1.0,634,2023,310
IMMUNO,2.0,3.0,634,2023,310
Inflammation,1.0,3.0,634,2023,310
MICRO,2.0,2.0,634,2023,310
ORTHO,0.0,2.0,634,2023,310
Pain,2.0,2.0,634,2023,310
PATH,1.0,3.0,634,2023,310
Sports Med,3.0,3.0,634,2023,310
CASE,7.0,9.0,635,2023,310
End of Life,1.0,1.0,635,2023,310
IMMUNO,5.0,8.0,636,2023,310
Virology,0.0,1.0,636,2023,310
BIOCHEM,1.0,1.0,637,2023,310
CASE,2.0,2.0,637,2023,310
EBM,2.0,2.0,637,2023,310
MICRO,3.0,3.0,637,2023,310
PATH,10.0,15.0,637,2023,310
PHARM,1.0,1.0,637,2023,310
Anti-hypertensive,2.0,2.0,639,2023,310
CARDIO,0.0,2.0,639,2023,310
Cardiovascular,2.0,3.0,639,2023,310
Neoplasm,1.0,2.0,639,2023,310
PATH,3.0,7.0,639,2023,310
PHARM,9.0,13.0,639,2023,310
PHYSIO,3.0,3.0,639,2023,310
Renal,3.0,7.0,639,2023,310
ANAT,5.0,6.0,631,2022,315
Anemia,2.0,2.0,631,2022,315
BIOCHEM,12.25,18.0,631,2022,315
BODY and HLTH SYS,28.0,32.0,631,2022,315
CASE,4.0,4.0,631,2022,315
CELL BIO,34.0,37.0,631,2022,315
CELLS and TISS,58.0,65.0,631,2022,315
DEV,7.0,8.0,631,2022,315
Diagnosis,1.0,1.0,631,2022,315
Diversity,1.0,1.0,631,2022,315
ETHICS,4.0,5.0,631,2022,315
GEN,18.0,24.0,631,2022,315
HB,2.0,2.0,631,2022,315
HEME,2.0,2.0,631,2022,315
HISTO,11.0,13.0,631,2022,315
MOL BIOL,6.0,6.0,631,2022,315
MOLEC and COMP,57.25,71.0,631,2022,315
Nerve,3.0,4.0,631,2022,315
NUTR,2.0,2.0,631,2022,315
PATH,5.0,6.0,631,2022,315
PHARM,19.0,22.0,631,2022,315
Toolkit,1.0,1.0,631,2022,315
ANAT,6.75,11.0,632,2022,315
BIOCHEM,15.0,15.0,632,2022,315
Biostats,7.0,7.0,632,2022,315
CARDIO,96.83,130.0,632,2022,315
CASE,4.0,5.0,632,2022,315
ETHICS,0.0,1.0,632,2022,315
HISTO,21.83,31.0,632,2022,315
NUTR,1.0,1.0,632,2022,315
PHARM,2.0,2.0,632,2022,315
PHYSIO,33.75,37.0,632,2022,315
RADIOLOGY,0.75,2.0,632,2022,315
Renal,0.0,1.0,632,2022,315
CASE,6.0,7.0,633,2023,315
HISTO,1.0,1.0,633,2023,315
ANAT,1.0,1.0,634,2023,315
CASE,16.0,16.0,634,2023,315
ETHICS,2.0,2.0,634,2023,315
Functions & Processes,0.0,1.0,634,2023,315
HISTO,1.0,1.0,634,2023,315
IMMUNO,3.0,3.0,634,2023,315
Inflammation,1.0,3.0,634,2023,315
MICRO,2.0,2.0,634,2023,315
ORTHO,2.0,2.0,634,2023,315
Pain,2.0,2.0,634,2023,315
PATH,1.0,3.0,634,2023,315
Sports Med,2.0,3.0,634,2023,315
CASE,8.0,9.0,635,2023,315
End of Life,1.0,1.0,635,2023,315
IMMUNO,6.0,8.0,636,2023,315
Virology,1.0,1.0,636,2023,315
BIOCHEM,0.0,1.0,637,2023,315
CASE,2.0,2.0,637,2023,315
EBM,0.0,2.0,637,2023,315
MICRO,3.0,3.0,637,2023,315
PATH,5.0,15.0,637,2023,315
PHARM,0.0,1.0,637,2023,315
Anti-hypertensive,2.0,2.0,639,2023,315
CARDIO,2.0,2.0,639,2023,315
Cardiovascular,3.0,3.0,639,2023,315
Neoplasm,2.0,2.0,639,2023,315
PATH,5.0,7.0,639,2023,315
PHARM,10.0,13.0,639,2023,315
PHYSIO,2.0,3.0,639,2023,315
Renal,5.0,7.0,639,2023,315
ANAT,2.5,6.0,631,2022,486
Anemia,2.0,2.0,631,2022,486
BIOCHEM,12.0,18.0,631,2022,486
BODY and HLTH SYS,27.0,32.0,631,2022,486
CASE,4.0,4.0,631,2022,486
CELL BIO,28.0,37.0,631,2022,486
CELLS and TISS,46.5,65.0,631,2022,486
DEV,5.0,8.0,631,2022,486
Diagnosis,1.0,1.0,631,2022,486
Diversity,1.0,1.0,631,2022,486
ETHICS,3.0,5.0,631,2022,486
GEN,20.0,24.0,631,2022,486
HB,2.0,2.0,631,2022,486
HEME,2.0,2.0,631,2022,486
HISTO,9.0,13.0,631,2022,486
MOL BIOL,5.0,6.0,631,2022,486
MOLEC and COMP,52.0,71.0,631,2022,486
Nerve,2.0,4.0,631,2022,486
NUTR,2.0,2.0,631,2022,486
PATH,4.0,6.0,631,2022,486
PHARM,14.0,22.0,631,2022,486
Toolkit,1.0,1.0,631,2022,486
ANAT,9.0,11.0,632,2022,486
BIOCHEM,10.0,15.0,632,2022,486
Biostats,4.0,7.0,632,2022,486
CARDIO,99.0,130.0,632,2022,486
CASE,3.0,5.0,632,2022,486
ETHICS,0.0,1.0,632,2022,486
HISTO,19.33,31.0,632,2022,486
NUTR,0.0,1.0,632,2022,486
PHARM,2.0,2.0,632,2022,486
PHYSIO,26.42,37.0,632,2022,486
RADIOLOGY,2.0,2.0,632,2022,486
Renal,1.0,1.0,632,2022,486
CASE,7.0,7.0,633,2023,486
HISTO,1.0,1.0,633,2023,486
ANAT,1.0,1.0,634,2023,486
CASE,12.0,16.0,634,2023,486
ETHICS,1.0,2.0,634,2023,486
Functions & Processes,1.0,1.0,634,2023,486
HISTO,1.0,1.0,634,2023,486
IMMUNO,3.0,3.0,634,2023,486
Inflammation,2.0,3.0,634,2023,486
MICRO,2.0,2.0,634,2023,486
ORTHO,1.0,2.0,634,2023,486
Pain,1.67,2.0,634,2023,486
PATH,2.0,3.0,634,2023,486
Sports Med,3.0,3.0,634,2023,486
CASE,7.0,9.0,635,2023,486
End of Life,1.0,1.0,635,2023,486
IMMUNO,5.0,8.0,636,2023,486
Virology,1.0,1.0,636,2023,486
BIOCHEM,1.0,1.0,637,2023,486
CASE,0.0,2.0,637,2023,486
EBM,1.0,2.0,637,2023,486
MICRO,2.0,3.0,637,2023,486
PATH,2.0,15.0,637,2023,486
PHARM,1.0,1.0,637,2023,486
Anti-hypertensive,2.0,2.0,639,2023,486
CARDIO,1.0,2.0,639,2023,486
Cardiovascular,2.0,3.0,639,2023,486
Neoplasm,1.0,2.0,639,2023,486
PATH,5.0,7.0,639,2023,486
PHARM,8.0,13.0,639,2023,486
PHYSIO,0.0,3.0,639,2023,486
Renal,5.0,7.0,639,2023,486
ANAT,3.5,6.0,631,2022,363
Anemia,2.0,2.0,631,2022,363
BIOCHEM,13.0,18.0,631,2022,363
BODY and HLTH SYS,29.0,32.0,631,2022,363
CASE,3.0,4.0,631,2022,363
CELL BIO,34.0,37.0,631,2022,363
CELLS and TISS,52.5,65.0,631,2022,363
DEV,6.0,8.0,631,2022,363
Diagnosis,1.0,1.0,631,2022,363
Diversity,1.0,1.0,631,2022,363
ETHICS,4.0,5.0,631,2022,363
GEN,17.0,24.0,631,2022,363
HB,2.0,2.0,631,2022,363
HEME,2.0,2.0,631,2022,363
HISTO,11.0,13.0,631,2022,363
MOL BIOL,5.0,6.0,631,2022,363
MOLEC and COMP,54.0,71.0,631,2022,363
Nerve,4.0,4.0,631,2022,363
NUTR,2.0,2.0,631,2022,363
PATH,4.0,6.0,631,2022,363
PHARM,18.0,22.0,631,2022,363
Toolkit,1.0,1.0,631,2022,363
ANAT,8.75,11.0,632,2022,363
BIOCHEM,10.0,15.0,632,2022,363
Biostats,5.0,7.0,632,2022,363
CARDIO,105.92,130.0,632,2022,363
CASE,3.0,5.0,632,2022,363
ETHICS,1.0,1.0,632,2022,363
HISTO,21.0,31.0,632,2022,363
NUTR,1.0,1.0,632,2022,363
PHARM,2.0,2.0,632,2022,363
PHYSIO,28.67,37.0,632,2022,363
RADIOLOGY,0.75,2.0,632,2022,363
Renal,0.0,1.0,632,2022,363
CASE,7.0,7.0,633,2023,363
HISTO,0.0,1.0,633,2023,363
ANAT,0.0,1.0,634,2023,363
CASE,15.0,16.0,634,2023,363
ETHICS,2.0,2.0,634,2023,363
Functions & Processes,1.0,1.0,634,2023,363
HISTO,1.0,1.0,634,2023,363
IMMUNO,3.0,3.0,634,2023,363
Inflammation,3.0,3.0,634,2023,363
MICRO,2.0,2.0,634,2023,363
ORTHO,0.0,2.0,634,2023,363
Pain,2.0,2.0,634,2023,363
PATH,3.0,3.0,634,2023,363
Sports Med,3.0,3.0,634,2023,363
CASE,9.0,9.0,635,2023,363
End of Life,1.0,1.0,635,2023,363
IMMUNO,8.0,8.0,636,2023,363
Virology,1.0,1.0,636,2023,363
BIOCHEM,1.0,1.0,637,2023,363
CASE,1.0,2.0,637,2023,363
EBM,1.0,2.0,637,2023,363
MICRO,3.0,3.0,637,2023,363
PATH,7.0,15.0,637,2023,363
PHARM,1.0,1.0,637,2023,363
Anti-hypertensive,2.0,2.0,639,2023,363
CARDIO,2.0,2.0,639,2023,363
Cardiovascular,3.0,3.0,639,2023,363
Neoplasm,2.0,2.0,639,2023,363
PATH,7.0,7.0,639,2023,363
PHARM,12.0,13.0,639,2023,363
PHYSIO,2.0,3.0,639,2023,363
Renal,7.0,7.0,639,2023,363
ANAT,3.5,6.0,631,2022,342
Anemia,2.0,2.0,631,2022,342
BIOCHEM,15.0,18.0,631,2022,342
BODY and HLTH SYS,28.0,32.0,631,2022,342
CASE,4.0,4.0,631,2022,342
CELL BIO,28.5,37.0,631,2022,342
CELLS and TISS,46.0,65.0,631,2022,342
DEV,5.0,8.0,631,2022,342
Diagnosis,1.0,1.0,631,2022,342
Diversity,1.0,1.0,631,2022,342
ETHICS,4.0,5.0,631,2022,342
GEN,18.0,24.0,631,2022,342
HB,2.0,2.0,631,2022,342
HEME,2.0,2.0,631,2022,342
HISTO,10.0,13.0,631,2022,342
MOL BIOL,5.0,6.0,631,2022,342
MOLEC and COMP,58.0,71.0,631,2022,342
Nerve,2.0,4.0,631,2022,342
NUTR,2.0,2.0,631,2022,342
PATH,4.0,6.0,631,2022,342
PHARM,18.0,22.0,631,2022,342
Toolkit,1.0,1.0,631,2022,342
ANAT,7.0,11.0,632,2022,342
BIOCHEM,15.0,15.0,632,2022,342
Biostats,5.0,7.0,632,2022,342
CARDIO,100.33,130.0,632,2022,342
CASE,4.0,5.0,632,2022,342
ETHICS,1.0,1.0,632,2022,342
HISTO,19.67,31.0,632,2022,342
NUTR,0.0,1.0,632,2022,342
PHARM,1.0,2.0,632,2022,342
PHYSIO,31.17,37.0,632,2022,342
RADIOLOGY,2.0,2.0,632,2022,342
Renal,0.0,1.0,632,2022,342
CASE,6.0,7.0,633,2023,342
HISTO,0.0,1.0,633,2023,342
ANAT,1.0,1.0,634,2023,342
CASE,16.0,16.0,634,2023,342
ETHICS,2.0,2.0,634,2023,342
Functions & Processes,1.0,1.0,634,2023,342
HISTO,1.0,1.0,634,2023,342
IMMUNO,2.0,3.0,634,2023,342
Inflammation,1.0,3.0,634,2023,342
MICRO,1.0,2.0,634,2023,342
ORTHO,2.0,2.0,634,2023,342
Pain,2.0,2.0,634,2023,342
PATH,1.0,3.0,634,2023,342
Sports Med,3.0,3.0,634,2023,342
CASE,9.0,9.0,635,2023,342
End of Life,1.0,1.0,635,2023,342
IMMUNO,7.0,8.0,636,2023,342
Virology,1.0,1.0,636,2023,342
BIOCHEM,0.0,1.0,637,2023,342
CASE,2.0,2.0,637,2023,342
EBM,1.0,2.0,637,2023,342
MICRO,3.0,3.0,637,2023,342
PATH,5.0,15.0,637,2023,342
PHARM,0.0,1.0,637,2023,342
Anti-hypertensive,1.0,2.0,639,2023,342
CARDIO,0.0,2.0,639,2023,342
Cardiovascular,2.0,3.0,639,2023,342
Neoplasm,2.0,2.0,639,2023,342
PATH,7.0,7.0,639,2023,342
PHARM,6.0,13.0,639,2023,342
PHYSIO,2.0,3.0,639,2023,342
Renal,6.0,7.0,639,2023,342
ANAT,6.0,6.0,631,2022,698
Anemia,2.0,2.0,631,2022,698
BIOCHEM,17.0,18.0,631,2022,698
BODY and HLTH SYS,28.0,32.0,631,2022,698
CASE,3.0,4.0,631,2022,698
CELL BIO,32.0,37.0,631,2022,698
CELLS and TISS,58.0,65.0,631,2022,698
DEV,7.0,8.0,631,2022,698
Diagnosis,1.0,1.0,631,2022,698
Diversity,1.0,1.0,631,2022,698
ETHICS,4.0,5.0,631,2022,698
GEN,21.0,24.0,631,2022,698
HB,2.0,2.0,631,2022,698
HEME,2.0,2.0,631,2022,698
HISTO,11.0,13.0,631,2022,698
MOL BIOL,6.0,6.0,631,2022,698
MOLEC and COMP,64.0,71.0,631,2022,698
Nerve,4.0,4.0,631,2022,698
NUTR,2.0,2.0,631,2022,698
PATH,4.0,6.0,631,2022,698
PHARM,19.0,22.0,631,2022,698
Toolkit,1.0,1.0,631,2022,698
ANAT,10.0,11.0,632,2022,698
BIOCHEM,15.0,15.0,632,2022,698
Biostats,7.0,7.0,632,2022,698
CARDIO,115.0,130.0,632,2022,698
CASE,4.0,5.0,632,2022,698
ETHICS,0.0,1.0,632,2022,698
HISTO,25.67,31.0,632,2022,698
NUTR,1.0,1.0,632,2022,698
PHARM,1.0,2.0,632,2022,698
PHYSIO,31.5,37.0,632,2022,698
RADIOLOGY,2.0,2.0,632,2022,698
Renal,0.0,1.0,632,2022,698
CASE,7.0,7.0,633,2023,698
HISTO,1.0,1.0,633,2023,698
ANAT,1.0,1.0,634,2023,698
CASE,13.0,16.0,634,2023,698
ETHICS,2.0,2.0,634,2023,698
Functions & Processes,1.0,1.0,634,2023,698
HISTO,1.0,1.0,634,2023,698
IMMUNO,2.0,3.0,634,2023,698
Inflammation,1.0,3.0,634,2023,698
